last_updated,latitude,longitude,last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,pm2_5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination,year,month,day,day_of_week,week_of_year,season_Spring,season_Summer,season_Winter,is_outlier,lag_1,lag_7,rolling_mean_7,rolling_mean_30
2025-01-09,51.5171,-0.1062,1736419500.0,1.2,34.2,7.4,11.9,297.0,1008.0,29.77,0.0,0.0,86.0,25.0,-2.3,27.8,10.0,6.0,0.3,10.4,16.7,555.0,9.0,92.13,22.015,41.255,46.62,3.0,4.0,72.0,2025.0,1.0,9.0,3.0,2.0,0.0,0.0,1.0,0.0,0.1,3.7,3.1142857142857143,6.3966666666666665
2025-01-10,51.5171,-0.1062,1736506800.0,-0.7,30.7,2.2,3.6,78.0,1019.0,30.09,0.0,0.0,93.0,0.0,-1.6,29.1,10.0,6.0,0.5,6.7,10.8,567.95,7.0,112.48,21.83,35.89,48.655,2.0,3.0,82.0,2025.0,1.0,10.0,4.0,2.0,0.0,0.0,1.0,0.0,1.2,1.2,2.842857142857143,6.163333333333333
2025-01-11,51.5171,-0.1062,1736591400.0,-1.9,28.6,2.2,3.6,5.0,1030.0,30.42,0.0,0.0,93.0,0.0,-2.9,26.7,9.0,5.0,0.4,3.2,5.1,736.3,5.0,98.235,30.71,32.745,44.585,2.0,3.0,89.0,2025.0,1.0,11.0,5.0,2.0,0.0,0.0,1.0,0.0,-0.7,2.2,2.2571428571428567,5.9
2025-01-12,51.5171,-0.1062,1736675100.0,0.3,32.5,2.2,3.6,164.0,1040.0,30.71,0.0,0.0,93.0,75.0,-0.5,31.1,5.0,3.0,0.1,3.8,6.1,612.35,3.0,86.21,34.225,36.445,42.92,2.0,4.0,95.0,2025.0,1.0,12.0,6.0,2.0,0.0,0.0,1.0,0.0,-1.9,11.1,0.7142857142857143,5.703333333333333
2025-01-13,51.5171,-0.1062,1736765100.0,6.0,42.8,5.4,8.6,188.0,1040.0,30.71,0.0,0.0,70.0,0.0,4.2,39.5,10.0,6.0,0.4,9.1,14.6,414.4,19.0,105.08,11.47,18.5,30.895,2.0,2.0,99.0,2025.0,1.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,0.3,3.3,1.1,5.6933333333333325
2025-01-14,51.5171,-0.1062,1736849700.0,6.4,43.5,6.5,10.4,235.0,1035.0,30.56,0.0,0.0,87.0,50.0,4.2,39.6,10.0,6.0,0.4,11.0,17.7,429.2,8.0,108.595,10.915,25.16,42.18,2.0,3.0,100.0,2025.0,1.0,14.0,1.0,3.0,0.0,0.0,1.0,0.0,6.0,2.7,1.6285714285714286,5.533333333333333
2025-01-15,51.5171,-0.1062,1736937000.0,9.3,48.7,2.5,4.0,253.0,1035.0,30.56,0.0,0.0,100.0,100.0,9.3,48.8,6.0,3.0,0.3,4.6,7.3,569.8,3.0,120.065,20.72,32.745,41.81,2.0,3.0,99.0,2025.0,1.0,15.0,2.0,3.0,0.0,0.0,1.0,0.0,6.4,0.1,2.942857142857143,5.47
2025-01-16,51.5171,-0.1062,1737022500.0,7.1,44.8,2.9,4.7,183.0,1035.0,30.56,0.0,0.0,93.0,75.0,6.6,43.8,6.0,3.0,0.5,5.1,8.2,828.8,1.0,107.3,29.045,72.335,77.515,4.0,10.0,95.0,2025.0,1.0,16.0,3.0,3.0,0.0,0.0,1.0,0.0,9.3,1.2,3.7857142857142856,5.363333333333333
2025-01-17,51.5171,-0.1062,1737109800.0,3.2,37.8,3.1,5.0,198.0,1036.0,30.59,0.0,0.0,93.0,75.0,2.0,35.6,9.0,5.0,0.5,5.0,8.0,536.5,8.0,98.05,15.17,41.255,50.505,3.0,4.0,90.0,2025.0,1.0,17.0,4.0,3.0,0.0,0.0,1.0,0.0,7.1,-0.7,4.342857142857143,4.996666666666666
2025-01-18,51.5171,-0.1062,1737194400.0,2.1,35.8,2.2,3.6,123.0,1031.0,30.45,0.0,0.0,93.0,100.0,1.5,34.7,6.0,3.0,0.5,2.9,4.6,738.15,4.0,92.87,20.35,57.165,58.275,3.0,7.0,83.0,2025.0,1.0,18.0,5.0,3.0,0.0,0.0,1.0,0.0,3.2,-1.9,4.9142857142857155,4.856666666666667
2025-01-19,51.5171,-0.1062,1737280800.0,3.2,37.8,6.3,10.1,178.0,1021.0,30.15,0.0,0.0,87.0,75.0,0.5,32.9,10.0,6.0,0.4,8.5,13.7,530.95,7.0,82.88,11.655,48.47,63.455,3.0,6.0,76.0,2025.0,1.0,19.0,6.0,3.0,0.0,0.0,1.0,0.0,2.1,0.3,5.328571428571428,4.783333333333333
2025-01-20,51.5171,-0.1062,1737369000.0,4.2,39.6,2.9,4.7,202.0,1018.0,30.06,0.0,0.0,87.0,50.0,3.3,38.0,7.0,4.0,0.4,4.4,7.1,641.95,3.0,130.425,29.785,67.34,73.63,4.0,9.0,67.0,2025.0,1.0,20.0,0.0,4.0,0.0,0.0,1.0,0.0,3.2,6.0,5.071428571428571,4.65
2025-01-21,51.5171,-0.1062,1737455400.0,4.4,39.9,2.7,4.3,160.0,1015.0,29.97,0.0,0.0,100.0,75.0,3.7,38.6,6.0,3.0,0.3,4.4,7.1,669.7,5.0,137.825,20.35,68.82,75.665,4.0,9.0,58.0,2025.0,1.0,21.0,1.0,4.0,0.0,0.0,1.0,0.0,4.2,6.4,4.785714285714286,4.64
2025-01-22,51.5171,-0.1062,1737540900.0,2.2,36.0,3.4,5.4,349.0,1004.0,29.65,0.02,0.0,93.0,0.0,0.7,33.3,0.2,0.0,0.1,4.9,7.8,680.8,2.0,86.95,14.06,58.46,65.86,3.0,7.0,49.0,2025.0,1.0,22.0,2.0,4.0,0.0,0.0,1.0,0.0,4.4,9.3,3.771428571428572,4.566666666666666
2025-01-23,51.5171,-0.1062,1737628200.0,4.0,39.2,11.4,18.4,200.0,1003.0,29.62,1.04,0.04,100.0,50.0,0.0,32.0,10.0,6.0,0.4,18.3,29.4,419.95,30.0,84.73,7.955,27.195,30.71,2.0,3.0,39.0,2025.0,1.0,23.0,3.0,4.0,0.0,0.0,1.0,0.0,2.2,7.1,3.328571428571429,4.3933333333333335
2025-01-24,51.5171,-0.1062,1737714600.0,10.2,50.4,16.3,26.3,241.0,993.0,29.32,0.0,0.0,82.0,0.0,7.1,44.8,10.0,6.0,0.3,24.4,39.3,277.5,74.0,20.165,2.405,4.255,8.695,1.0,1.0,30.0,2025.0,1.0,24.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,3.2,4.328571428571428,4.483333333333333
2025-01-25,51.5171,-0.1062,1737801000.0,5.2,41.4,7.4,11.9,304.0,1006.0,29.71,0.0,0.0,75.0,0.0,2.5,36.5,10.0,6.0,0.2,10.2,16.4,399.6,39.0,58.09,9.435,11.1,25.9,1.0,1.0,22.0,2025.0,1.0,25.0,5.0,4.0,0.0,0.0,1.0,0.0,10.2,2.1,4.771428571428572,4.4399999999999995
2025-01-26,51.5171,-0.1062,1737886500.0,6.2,43.2,15.0,24.1,153.0,998.0,29.47,0.0,0.0,75.0,75.0,2.1,35.9,10.0,6.0,0.3,22.1,35.6,360.75,35.0,49.765,5.55,11.47,17.02,1.0,1.0,14.0,2025.0,1.0,26.0,6.0,4.0,0.0,0.0,1.0,0.0,5.2,3.2,5.2,4.473333333333333
2025-01-27,51.5171,-0.1062,1737973800.0,6.3,43.3,19.5,31.3,221.0,983.0,29.03,0.0,0.0,87.0,0.0,1.6,35.0,10.0,6.0,0.4,26.5,42.6,305.25,77.0,24.05,3.515,9.435,21.645,1.0,1.0,8.0,2025.0,1.0,27.0,0.0,5.0,0.0,0.0,1.0,0.0,6.2,4.2,5.500000000000001,4.55
2025-01-28,51.5171,-0.1062,1738062000.0,8.0,46.4,11.0,17.6,206.0,981.0,28.97,0.09,0.0,93.0,75.0,5.1,41.2,10.0,6.0,0.2,16.2,26.0,310.8,65.0,23.125,3.7,6.66,11.655,1.0,1.0,3.0,2025.0,1.0,28.0,1.0,5.0,0.0,0.0,1.0,0.0,6.3,4.4,6.014285714285714,4.713333333333334
2025-01-29,51.5171,-0.1062,1738146600.0,5.3,41.5,5.8,9.4,223.0,1003.0,29.62,0.0,0.0,100.0,75.0,3.2,37.7,10.0,6.0,0.4,8.1,13.0,397.75,22.0,98.605,10.175,14.06,26.64,1.0,2.0,0.0,2025.0,1.0,29.0,2.0,5.0,0.0,0.0,1.0,0.0,8.0,2.2,6.457142857142857,4.623333333333333
2025-01-30,51.5171,-0.1062,1738232100.0,4.3,39.7,8.3,13.3,355.0,1020.0,30.12,0.0,0.0,75.0,0.0,1.2,34.1,10.0,6.0,0.4,10.9,17.5,340.4,49.0,43.29,5.92,12.58,18.13,1.0,2.0,0.0,2025.0,1.0,30.0,3.0,5.0,0.0,0.0,1.0,0.0,5.3,4.0,6.5,4.430000000000001
2025-01-31,51.5171,-0.1062,1738319400.0,6.3,43.3,3.4,5.4,136.0,1022.0,30.18,0.02,0.0,100.0,50.0,5.4,41.8,6.0,3.0,0.1,4.9,7.9,388.5,28.0,101.75,7.77,10.175,14.245,1.0,1.0,3.0,2025.0,1.0,31.0,4.0,5.0,0.0,0.0,1.0,0.0,4.3,10.2,5.942857142857143,4.236666666666666
2025-02-01,51.5171,-0.1062,1738405800.0,5.0,41.0,4.0,6.5,148.0,1030.0,30.42,0.0,0.0,87.0,100.0,3.6,38.4,10.0,6.0,0.3,5.7,9.2,434.75,29.0,69.19,7.955,24.605,28.675,2.0,3.0,8.0,2025.0,2.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,6.3,5.2,5.914285714285714,4.28
2025-02-02,51.5171,-0.1062,1738491300.0,2.2,36.0,5.8,9.4,172.0,1022.0,30.18,0.0,0.0,100.0,0.0,-0.5,31.0,10.0,6.0,0.7,8.2,13.2,469.9,29.0,66.785,10.545,27.565,33.3,2.0,3.0,15.0,2025.0,2.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,5.0,6.2,5.3428571428571425,4.3133333333333335
2025-02-03,51.5171,-0.1062,1738578600.0,4.3,39.7,3.8,6.1,170.0,1025.0,30.27,0.0,0.0,100.0,75.0,2.9,37.2,8.0,4.0,0.4,7.0,11.2,530.95,15.0,108.225,14.615,46.435,60.125,3.0,5.0,24.0,2025.0,2.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,2.2,6.3,5.057142857142857,4.383333333333334
2025-02-04,51.5171,-0.1062,1738665000.0,9.2,48.6,11.6,18.7,200.0,1022.0,30.18,0.0,0.0,81.0,25.0,6.5,43.7,10.0,6.0,0.5,17.0,27.3,329.3,57.0,37.0,4.255,14.985,19.425,1.0,2.0,35.0,2025.0,2.0,4.0,1.0,6.0,0.0,0.0,1.0,0.0,4.3,8.0,5.228571428571429,4.319999999999999
2025-02-05,51.5171,-0.1062,1738751400.0,5.1,41.2,5.1,8.3,254.0,1037.0,30.62,0.0,0.0,93.0,0.0,3.2,37.7,10.0,6.0,0.6,7.6,12.2,456.95,14.0,101.01,12.395,20.535,40.7,2.0,2.0,46.0,2025.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,9.2,5.3,5.2,4.38
2025-02-06,51.5171,-0.1062,1738836900.0,4.2,39.6,7.4,11.9,40.0,1043.0,30.8,0.0,0.0,93.0,0.0,1.3,34.4,10.0,6.0,0.6,9.9,16.0,484.7,25.0,80.66,12.95,31.635,53.65,2.0,3.0,57.0,2025.0,2.0,6.0,3.0,6.0,0.0,0.0,1.0,0.0,5.1,4.3,5.185714285714286,4.430000000000001
2025-02-07,51.5171,-0.1062,1738924200.0,4.2,39.6,13.0,20.9,55.0,1026.0,30.3,0.43,0.02,81.0,75.0,-0.1,31.9,10.0,6.0,0.2,18.3,29.4,340.4,51.0,37.555,4.255,12.395,18.5,1.0,2.0,68.0,2025.0,2.0,7.0,4.0,6.0,0.0,0.0,1.0,0.0,4.2,6.3,4.885714285714286,4.566666666666666
2025-02-08,51.5171,-0.1062,1739010600.0,5.4,41.7,5.8,9.4,78.0,1016.0,30.0,0.0,0.0,93.0,75.0,3.3,37.9,5.0,3.0,0.2,8.2,13.2,505.05,27.0,55.685,8.14,28.675,39.22,2.0,3.0,78.0,2025.0,2.0,8.0,5.0,6.0,0.0,0.0,1.0,0.0,4.2,5.0,4.942857142857143,4.706666666666666
2025-02-09,51.5171,-0.1062,1739097000.0,4.3,39.7,6.3,10.1,37.0,1028.0,30.36,0.07,0.0,93.0,50.0,1.8,35.2,10.0,6.0,0.1,9.0,14.5,505.05,21.0,63.455,7.4,30.525,33.855,2.0,3.0,86.0,2025.0,2.0,9.0,6.0,6.0,0.0,0.0,1.0,0.0,5.4,2.2,5.242857142857142,4.873333333333333
2025-02-10,51.5171,-0.1062,1739183400.0,4.0,39.2,11.6,18.7,51.0,1025.0,30.27,0.02,0.0,81.0,75.0,0.0,31.9,8.0,4.0,0.2,15.9,25.7,453.25,37.0,33.485,5.735,27.565,36.815,2.0,3.0,93.0,2025.0,2.0,10.0,0.0,7.0,0.0,0.0,1.0,0.0,4.3,4.3,5.2,5.069999999999999
2025-02-11,51.5171,-0.1062,1739268900.0,4.2,39.6,4.3,6.8,292.0,1018.0,30.06,0.01,0.0,93.0,75.0,2.5,36.6,6.0,3.0,0.1,5.9,9.5,518.0,27.0,52.725,9.62,33.485,37.185,2.0,3.0,97.0,2025.0,2.0,11.0,1.0,7.0,0.0,0.0,1.0,0.0,4.0,9.2,4.485714285714286,5.2
2025-02-12,51.5171,-0.1062,1739355300.0,4.4,39.9,4.0,6.5,4.0,1019.0,30.09,0.01,0.0,93.0,25.0,2.9,37.2,9.0,5.0,0.4,5.7,9.2,636.4,10.0,52.54,8.325,23.865,28.12,2.0,2.0,100.0,2025.0,2.0,12.0,2.0,7.0,0.0,0.0,1.0,0.0,4.2,5.1,4.385714285714286,5.1466666666666665
2025-02-13,51.5171,-0.1062,1739442600.0,4.3,39.7,8.1,13.0,48.0,1023.0,30.21,0.0,0.0,81.0,50.0,1.2,34.2,10.0,6.0,0.4,10.8,17.5,477.3,38.0,54.76,9.62,35.335,55.13,2.0,3.0,100.0,2025.0,2.0,13.0,3.0,7.0,0.0,0.0,1.0,0.0,4.4,4.2,4.4,5.076666666666667
2025-02-14,51.5171,-0.1062,1739527200.0,3.0,37.4,10.3,16.6,125.0,1025.0,30.27,0.0,0.0,70.0,75.0,-1.0,30.3,10.0,6.0,0.8,12.8,20.6,445.85,53.0,60.31,8.51,37.185,48.285,2.0,4.0,98.0,2025.0,2.0,14.0,4.0,7.0,0.0,0.0,1.0,0.0,4.3,4.2,4.228571428571429,4.866666666666666
2025-02-15,51.5171,-0.1062,1739614500.0,5.0,41.0,5.6,9.0,138.0,1020.0,30.12,0.07,0.0,75.0,75.0,2.9,37.2,10.0,6.0,0.1,8.0,12.8,499.5,34.0,67.895,8.695,36.445,42.92,2.0,4.0,94.0,2025.0,2.0,15.0,5.0,7.0,0.0,0.0,1.0,0.0,3.0,5.4,4.171428571428572,4.796666666666667
2025-02-16,51.5171,-0.1062,1739700900.0,3.0,37.4,9.6,15.5,87.0,1020.0,30.12,0.0,0.0,75.0,100.0,-0.8,30.6,10.0,6.0,0.7,12.6,20.2,469.9,42.0,48.1,9.99,37.185,41.255,2.0,4.0,89.0,2025.0,2.0,16.0,6.0,7.0,0.0,0.0,1.0,0.0,5.0,4.3,3.985714285714286,4.790000000000001
2025-02-17,51.5171,-0.1062,1739787300.0,4.1,39.4,9.2,14.8,105.0,1022.0,30.18,0.0,0.0,65.0,25.0,0.7,33.2,10.0,6.0,0.9,11.7,18.8,506.9,23.0,79.365,12.58,36.075,41.44,2.0,4.0,82.0,2025.0,2.0,17.0,0.0,8.0,0.0,0.0,1.0,0.0,3.0,4.0,4.000000000000001,4.8566666666666665
2025-02-18,51.5171,-0.1062,1739873700.0,3.1,37.6,9.2,14.8,105.0,1021.0,30.15,0.0,0.0,70.0,0.0,-0.6,31.0,10.0,6.0,0.9,11.7,18.8,525.4,36.0,69.005,13.875,39.96,45.88,2.0,4.0,75.0,2025.0,2.0,18.0,1.0,8.0,0.0,0.0,1.0,0.0,4.1,4.2,3.842857142857143,4.8533333333333335
2025-02-19,51.5171,-0.1062,1739960100.0,4.1,39.4,8.3,13.3,128.0,1016.0,30.0,0.0,0.0,81.0,0.0,0.9,33.7,10.0,6.0,0.7,11.1,17.9,497.65,28.0,76.405,8.88,39.22,47.73,2.0,4.0,66.0,2025.0,2.0,19.0,2.0,8.0,0.0,0.0,1.0,0.0,3.1,4.4,3.8000000000000003,4.85
2025-02-20,51.5171,-0.1062,1740045600.0,12.0,53.6,13.6,22.0,201.0,1013.0,29.91,0.04,0.0,94.0,75.0,9.7,49.5,5.0,3.0,0.2,21.8,35.0,299.7,62.0,32.93,3.7,7.77,12.765,1.0,1.0,57.0,2025.0,2.0,20.0,3.0,8.0,0.0,0.0,1.0,0.0,4.1,4.3,4.8999999999999995,5.1033333333333335
2025-02-21,51.5171,-0.1062,1740132000.0,13.1,55.6,17.4,28.1,175.0,1010.0,29.83,0.0,0.0,88.0,75.0,10.7,51.3,10.0,6.0,0.8,25.9,41.7,307.1,70.0,27.935,3.515,10.73,13.875,1.0,1.0,47.0,2025.0,2.0,21.0,4.0,8.0,0.0,0.0,1.0,0.0,12.0,3.0,6.3428571428571425,5.466666666666667
2025-02-22,51.5171,-0.1062,1740219300.0,10.0,50.0,6.7,10.8,259.0,1011.0,29.85,0.0,0.0,100.0,50.0,8.5,47.3,10.0,6.0,0.6,9.2,14.8,340.4,51.0,51.615,5.365,13.135,26.825,1.0,2.0,38.0,2025.0,2.0,22.0,5.0,8.0,0.0,0.0,1.0,0.0,13.1,5.0,7.057142857142857,5.666666666666667
2025-02-23,51.5171,-0.1062,1740305700.0,10.3,50.5,13.9,22.3,195.0,1021.0,30.15,0.0,0.0,87.0,25.0,7.6,45.6,10.0,6.0,0.9,20.0,32.2,325.6,74.0,17.945,2.775,9.62,17.76,1.0,1.0,28.0,2025.0,2.0,23.0,6.0,8.0,0.0,0.0,1.0,0.0,10.0,3.0,8.1,5.67
2025-02-24,51.5171,-0.1062,1740391200.0,10.3,50.5,7.4,11.9,244.0,1010.0,29.83,0.01,0.0,94.0,50.0,8.7,47.7,10.0,6.0,0.1,10.9,17.5,297.85,63.0,35.705,3.885,7.955,16.835,1.0,1.0,19.0,2025.0,2.0,24.0,0.0,9.0,0.0,0.0,1.0,0.0,10.3,4.1,8.985714285714286,5.840000000000001
2025-02-25,51.5171,-0.1062,1740477600.0,8.1,46.6,7.2,11.5,287.0,1013.0,29.91,0.0,0.0,87.0,0.0,6.1,43.0,10.0,6.0,0.8,9.2,14.8,353.35,61.0,38.665,5.92,10.545,19.98,1.0,1.0,12.0,2025.0,2.0,25.0,1.0,9.0,0.0,0.0,1.0,0.0,10.3,3.1,9.700000000000001,5.903333333333333
2025-02-26,51.5171,-0.1062,1740564000.0,6.3,43.3,12.8,20.5,190.0,1013.0,29.91,1.22,0.05,93.0,50.0,2.7,36.8,10.0,6.0,0.1,18.4,29.6,357.05,62.0,48.1,7.03,11.84,22.2,1.0,1.0,6.0,2025.0,2.0,26.0,2.0,9.0,0.0,0.0,1.0,0.0,8.1,4.1,10.014285714285716,5.903333333333334
2025-02-27,51.5171,-0.1062,1740649500.0,6.4,43.5,9.2,14.8,319.0,1019.0,30.09,0.03,0.0,81.0,25.0,3.5,38.3,10.0,6.0,0.6,12.1,19.4,366.3,50.0,41.255,5.735,10.175,13.875,1.0,1.0,2.0,2025.0,2.0,27.0,3.0,9.0,0.0,0.0,1.0,0.0,6.3,12.0,9.214285714285714,5.85
2025-02-28,51.5171,-0.1062,1740736800.0,4.1,39.4,3.1,5.0,352.0,1029.0,30.39,0.0,0.0,93.0,0.0,3.1,37.5,10.0,6.0,1.3,3.8,6.2,536.5,29.0,95.09,14.245,38.665,54.39,2.0,4.0,0.0,2025.0,2.0,28.0,4.0,9.0,0.0,0.0,1.0,0.0,6.4,13.1,7.928571428571429,5.8100000000000005
2025-03-01,51.5171,-0.1062,1740822300.0,1.4,34.5,3.4,5.4,29.0,1035.0,30.56,0.0,0.0,100.0,50.0,-0.2,31.7,0.2,0.0,0.9,4.4,7.0,619.75,22.0,92.315,17.76,33.67,42.55,2.0,3.0,1.0,2025.0,3.0,1.0,5.0,9.0,1.0,0.0,0.0,0.0,4.1,10.0,6.700000000000001,5.713333333333333
2025-03-02,51.5171,-0.1062,1740909600.0,4.4,39.9,2.5,4.0,124.0,1035.0,30.56,0.0,0.0,93.0,25.0,3.9,38.9,10.0,6.0,1.7,2.9,4.7,775.15,29.0,103.97,19.055,42.92,46.805,3.0,5.0,5.0,2025.0,3.0,2.0,6.0,9.0,1.0,0.0,0.0,0.0,1.4,10.3,5.8571428571428585,5.65
2025-03-03,51.5171,-0.1062,1740995100.0,2.1,35.8,2.5,4.0,314.0,1031.0,30.45,0.0,0.0,93.0,25.0,1.3,34.3,10.0,6.0,1.0,3.3,5.3,882.45,12.0,132.83,28.49,86.58,96.2,4.0,10.0,12.0,2025.0,3.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,4.4,10.3,4.685714285714286,5.553333333333333
2025-03-04,51.5171,-0.1062,1741080600.0,4.2,39.6,2.9,4.7,208.0,1028.0,30.36,0.0,0.0,87.0,0.0,3.3,38.0,10.0,6.0,0.9,4.0,6.5,832.5,7.0,125.615,24.05,87.32,103.045,4.0,10.0,21.0,2025.0,3.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0,2.1,8.1,4.128571428571428,5.62
2025-03-05,51.5171,-0.1062,1741168800.0,7.1,44.8,6.7,10.8,212.0,1023.0,30.21,0.0,0.0,81.0,0.0,5.0,41.0,6.0,3.0,1.8,8.6,13.9,506.9,41.0,81.955,12.765,52.54,57.35,3.0,6.0,31.0,2025.0,3.0,5.0,2.0,10.0,1.0,0.0,0.0,0.0,4.2,6.3,4.242857142857143,5.713333333333334
2025-03-06,51.5171,-0.1062,1741254300.0,10.3,50.5,6.5,10.4,177.0,1014.0,29.94,0.0,0.0,76.0,0.0,8.9,48.1,7.0,4.0,1.0,9.9,16.0,553.15,29.0,78.81,11.1,44.77,50.69,3.0,5.0,42.0,2025.0,3.0,6.0,3.0,10.0,1.0,0.0,0.0,0.0,7.1,6.4,4.8,5.75
2025-03-07,51.5171,-0.1062,1741340700.0,14.2,57.6,9.2,14.8,168.0,1012.0,29.88,0.0,0.0,67.0,0.0,13.1,55.6,10.0,6.0,0.9,12.1,19.5,395.9,30.0,69.56,7.77,21.645,27.565,2.0,2.0,53.0,2025.0,3.0,7.0,4.0,10.0,1.0,0.0,0.0,0.0,10.3,4.1,6.242857142857143,6.053333333333333
2025-03-08,51.5171,-0.1062,1741427100.0,12.2,54.0,7.6,12.2,132.0,1009.0,29.8,0.0,0.0,62.0,0.0,11.0,51.7,10.0,6.0,1.0,10.1,16.3,421.8,51.0,46.62,6.66,25.16,34.225,2.0,3.0,64.0,2025.0,3.0,8.0,5.0,10.0,1.0,0.0,0.0,0.0,14.2,1.4,7.785714285714286,6.319999999999999
2025-03-09,51.5171,-0.1062,1741513500.0,12.3,54.1,6.7,10.8,89.0,1003.0,29.62,0.0,0.0,62.0,0.0,11.3,52.3,10.0,6.0,0.9,8.8,14.2,479.15,46.0,48.655,7.955,42.18,54.205,3.0,5.0,74.0,2025.0,3.0,9.0,6.0,10.0,1.0,0.0,0.0,0.0,12.2,4.4,8.914285714285715,6.59
2025-03-10,51.5171,-0.1062,1741599900.0,8.3,46.9,6.9,11.2,55.0,1003.0,29.62,0.0,0.0,81.0,100.0,6.4,43.5,4.0,2.0,0.6,9.6,15.4,580.9,30.0,69.56,14.43,90.65,105.08,4.0,10.0,83.0,2025.0,3.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,12.3,2.1,9.8,6.686666666666667
2025-03-11,51.5171,-0.1062,1741686300.0,7.2,45.0,12.1,19.4,26.0,1008.0,29.77,0.0,0.0,70.0,25.0,3.9,39.0,10.0,6.0,1.3,14.2,22.9,358.9,69.0,25.715,4.255,6.845,16.65,1.0,1.0,90.0,2025.0,3.0,11.0,1.0,11.0,1.0,0.0,0.0,0.0,8.3,4.2,10.22857142857143,6.783333333333333
2025-03-12,51.5171,-0.1062,1741772700.0,5.1,41.2,6.3,10.1,328.0,1003.0,29.62,0.0,0.0,75.0,75.0,2.8,37.0,10.0,6.0,1.3,7.4,11.9,410.7,40.0,49.21,10.545,23.31,25.53,2.0,2.0,95.0,2025.0,3.0,12.0,2.0,11.0,1.0,0.0,0.0,0.0,7.2,7.1,9.942857142857145,6.819999999999999
2025-03-13,51.5171,-0.1062,1741859100.0,4.2,39.6,8.7,14.0,357.0,1003.0,29.62,0.0,0.0,81.0,25.0,0.9,33.7,10.0,6.0,0.5,11.6,18.7,342.25,65.0,36.445,4.255,9.62,15.725,1.0,1.0,98.0,2025.0,3.0,13.0,3.0,11.0,1.0,0.0,0.0,0.0,5.1,10.3,9.071428571428571,6.820000000000001
2025-03-14,51.5171,-0.1062,1741945500.0,4.2,39.6,4.9,7.9,16.0,1010.0,29.83,0.0,0.0,93.0,75.0,2.2,36.0,10.0,6.0,1.3,6.1,9.9,421.8,49.0,62.345,6.475,19.61,25.53,2.0,2.0,100.0,2025.0,3.0,14.0,4.0,11.0,1.0,0.0,0.0,0.0,4.2,14.2,7.642857142857143,6.8133333333333335
2025-03-15,51.5171,-0.1062,1742031900.0,5.3,41.5,9.8,15.8,36.0,1022.0,30.18,0.0,0.0,75.0,25.0,2.0,35.6,10.0,6.0,1.3,12.4,19.9,351.5,72.0,23.68,3.145,9.805,13.32,1.0,1.0,100.0,2025.0,3.0,15.0,5.0,11.0,1.0,0.0,0.0,0.0,4.2,12.2,6.657142857142858,6.846666666666667
2025-03-16,51.5171,-0.1062,1742119200.0,5.4,41.7,9.2,14.8,45.0,1025.0,30.27,0.0,0.0,70.0,25.0,2.3,36.1,10.0,6.0,2.3,10.7,17.2,353.35,68.0,22.385,4.07,8.88,14.615,1.0,1.0,97.0,2025.0,3.0,16.0,6.0,11.0,1.0,0.0,0.0,0.0,5.3,12.3,5.671428571428572,6.926666666666666
2025-03-17,51.5171,-0.1062,1742204700.0,6.0,42.8,9.8,15.8,49.0,1029.0,30.39,0.0,0.0,70.0,50.0,2.9,37.1,10.0,6.0,1.4,11.9,19.1,338.55,72.0,32.93,5.18,9.99,21.275,1.0,1.0,93.0,2025.0,3.0,17.0,0.0,12.0,1.0,0.0,0.0,0.0,5.4,8.3,5.342857142857143,6.959999999999999
2025-03-18,51.5171,-0.1062,1742291100.0,6.4,43.5,11.4,18.4,100.0,1025.0,30.27,0.0,0.0,49.0,0.0,3.0,37.5,10.0,6.0,1.5,14.3,23.0,458.8,50.0,51.06,9.62,24.605,33.115,2.0,3.0,88.0,2025.0,3.0,18.0,1.0,12.0,1.0,0.0,0.0,0.0,6.0,7.2,5.228571428571429,7.073333333333333
2025-03-19,51.5171,-0.1062,1742376600.0,9.4,48.9,4.7,7.6,108.0,1021.0,30.15,0.0,0.0,62.0,0.0,8.4,47.1,10.0,6.0,1.6,6.2,9.9,549.45,29.0,83.25,13.69,42.735,50.505,3.0,5.0,81.0,2025.0,3.0,19.0,2.0,12.0,1.0,0.0,0.0,0.0,6.4,5.1,5.842857142857143,7.25
